ENTIDAD;DESCRIPCION_URL;ID;ID2;LINK;DESCRICION_1;DESCRIPCION_2;DIAS
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/petsmann;20% dcto en Veterinaria Petsmann;En el total de la boleta;Todos los días
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/econorent;10% dcto en Econorent;En reservas online;Todos los días
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/gama;20% dcto en Gama Rent a Car;En reservas presenciales y web.;Todos los días
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/karubag;25% dcto en Karubag;Los 3 primeros meses de suscripción en los planes de reciclaje hogar;Todos los días
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/everest-descuento;60% dcto en Clínica Everest;En odontología general y todas sus especialidades;Todos los días
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/ecomovers;20% de descuento en EcoMovers;Utilizando el cupón en el sitio web de ecomovers.cl;Todos los días
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/natura;hasta 30% dcto en compras online;en compras  online en app natura y natura.cl;Todos los días
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/despegar-cuotas-sin-interes;3, 6 y 12 cuotas sin interés;Pagando con tu CMR en Despegar;Todos los días
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/clinica-davila;20% de descuento en Clínicas Dávila Recoleta, Vespucio, Ñuñoa y Las Condes;En el copago de Imágenes y Laboratorio.;Todos los días
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/uno-salud;55% dcto en UnoSalud;En prestaciones dentales;Todos los días
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/mastica;40% dcto en Mastica;En venta presencial ;Domingo
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/house-bar;20% dcto en House Bar;En Venta online;Todos los días
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/mcparking;25% dcto en McParking;En estacionamiento para Aeropuerto de Santiago;Todos los días
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/equusmare;20% dcto en Equusmare;En su página web;Todos los días
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/verisure;70% dcto en Verisure;en instalacion de kit smart + 50% dcto en el monitoreo por 4 meses;Todos los días
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/club-raton-perez;Precio Preferencial en Club Ratón Pérez;Primera consulta odontopediátrica + limpieza: $34.500;Todos los días
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/clinica-santa-blanca;20% dcto en Clínica Santa Blanca;En todas las especialidades;Todos los días
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/vitamina;50% dcto en primera mensualidad pagando matricula 2023;En la primera mensualidad pagando matricula 2023;Todos los días
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/preuniversitario-pedro-de-valdivia-descuento;15% dcto en Preu Pedro de Valdivia;En todos los programas;Todos los días
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/cpech;55% dcto en CPECH;Programas Presencial, Online o Elearning para alumnos de 1°, 2°, 3°, 4° medio y Egresados, para programas desde 3 cursos.;Todos los días
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/grin;30% dcto en Grin;En viajes en la App;Todos los Días 
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/viajes-falabella-3-6-y-12-csi;3, 6 y 12 cuotas sin interés;Pagando con tu CMR en Viajes Falabella;Todos los días
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/integramedica-60-descuento-prestaciones-dentales-15-imagenes;60% dcto en IntegraMédica;En prestaciones dentales;Todos los días
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/laboratorios-etex;25% dcto en Laboratorio Etex;En medicamentos comprando en Farmacias Ahumada;Todos los días
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/awto;$15.000 en créditos para viajar en Awto;Utilizando el cupón en la aplicación de Awto al momento de registrarte;Todos los días
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/clinica-dental-cumbres-50-descuento;60% dcto en Clínica Dental Cumbre;En el total del arancel;Todos los días
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/sanasalud-75-60-descuentos;Hasta 60% dcto en SanaSalud;En arancel dental y tratamiento dermoestético.;Todos los días
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/thermomix;Hasta 36 Cuotas sin Interés;Pagando con tu CMR en Thermomix;Todos los dias
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/cabify;$30.000 dcto en Cabify;Válido para usuarios nuevos. Dcto consiste en 10 viajes con $3.000 dcto c/u;Todos los días
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/clinica-desmond;Hasta 50% dcto en Clínica Desmond;En tratamientos kinésicos e inyectables;Todos los días
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/lipigas;Hasta $7.000 de dcto en Lipigas;En Venta online, app y call center 6006006200. Válido para la primera compra del mes. ;Todos los Días
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/neat;100% de dcto en Neat;Durante 3 meses para usuarios nuevos + Bono de Puntos en enero;Todos los días
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/club-de-restaurantes;20% dcto Club de Restaurantes;Retiro en local y delivery;Todos los días
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/de-pura-madre;40% dcto en De Pura Madre;En venta presencial ;Sábado
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/esika;30% dcto en Ésika;En todos los productos;Todos los días
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/dominga-sushi;40% dcto en Dominga Sushi;En venta presencial ;Viernes
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/juan-valdez-todos-los-dias;40% dcto en Juan Valdez;En bebidas preparadas seleccionadas a través de FPay.;Viernes
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/al-bosque;40% dcto en Al Bosque;En venta presencial ;Jueves
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/santiago-open-gourmet;40% dcto en restaurantes seleccionados de Santiago Open Gourmet ;En restaurantes seleccionados pagando con CMR o Débito de Banco Falabella;Jueves
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/chuck-e-chesse;40% dcto en Chuck E Chesse;En la carga de minutos ;Miércoles
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/mr-pretzel;40% dcto en Mr. Pretzels;En el total de la compra;Miércoles
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/yogen-fruz;40% dcto en Yogen Früz;En el total de la compra;Miércoles
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/dias-d-tottus;20% DCTO CARNES;Con tu CMR o Débito Banco Falabella;Miércoles
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/Turbus-25-descuento-pasajes-TLDUD;25% dcto en Turbus;En pasaje semicama y salón cama;Miércoles
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/boost;40% dcto en Boost;En el total de la compra;Miércoles
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/dominos-pizza;40% dcto en Domino's Pizza;En el total de la compra online y presencial;Miércoles
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/miercoles-gourmet-cmr;40% dcto en los Miércoles Gourmet;En restaurantes seleccionados;Miércoles
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/palumbo;40% dcto en Palumbo;En servicios de manicure y pedicure;Miércoles
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/cavas-online;40% dcto en Cavas Online;En Venta online en cavasonline.cl/bancofalabella;Lunes
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/martes-de-borderio;40% dcto en los Martes de BordeRio;En restaurantes seleccionados;Martes
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/dunkin;40% dcto en Dunkin;En locales y online ;Martes
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/bloke-burger;40% dcto en Bloke Burger;En el total de la compra;Lunes
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/neumashop;Hasta 35% dcto en Neumashop;Incluye montaje y balanceo gratis. 35% dcto en sucursales y 20% online;Lunes
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/tommybeans;40% dcto en Tommy Beans;En el total de la compra;Lunes
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/lovdo;40% dcto en Lovdo;En el total de la compra;Lunes
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/doggis;40% dcto en Doggis;En el total de la compra;Lunes
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/barrio-chick-en;40% dcto en Barrio Chick´en;En el total de la compra;Lunes
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/mamut;40% dcto en Mamut;En el total de la compra;Lunes
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/juan-maestro;40% dcto en Juan Maestro;En el total de la compra;Lunes
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/plantme;20% dcto en PlantMe;En compras presenciales y online ;Lunes
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/rappi;40% en Rappi;En restoranes seleccionados ;Lunes
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/margo;40% dcto en Margó;En venta presencial restaurant.;Lunes
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/farmacias-ahumada;25% dcto en Farmacias Ahumada;En medicamentos* presencial y online;Lu. Sa. Do.
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/fcom;Miles de Oportunidades Únicas en Falabella.com;Con tu CMR o Débito Banco Falabella;Todos los días
